"","Var1","Var2","value"
"530","word_freq_george","word_freq_our",-0.0880113287975374
"531","word_freq_our","word_freq_george",-0.0880113287975374
"532","word_freq_meeting","word_freq_you",-0.0879652048305629
"533","word_freq_you","word_freq_meeting",-0.0879652048305629
"534","word_freq_hp","word_freq_all",-0.0879240130234647
"535","word_freq_all","word_freq_hp",-0.0879240130234647
"536","char_freq_dollarSign","word_freq_all",0.0876177031281014
"537","word_freq_all","char_freq_dollarSign",0.0876177031281014
"538","word_freq_over","word_freq_all",0.0875639009829862
"539","word_freq_all","word_freq_over",0.0875639009829862
"540","capital_run_length_total","word_freq_mail",0.0872730397744239
"541","word_freq_mail","capital_run_length_total",0.0872730397744239
"542","word_freq_hpl","word_freq_over",-0.0872707644995437
"543","word_freq_over","word_freq_hpl",-0.0872707644995437
"544","word_freq_original","word_freq_telnet",0.0870695109893074
"545","word_freq_telnet","word_freq_original",0.0870695109893074
"546","word_freq_lab","word_freq_you",-0.0868275160102188
"547","word_freq_you","word_freq_lab",-0.0868275160102188
"548","capital_run_length_longest","word_freq_receive",0.0867914196154783
"549","word_freq_receive","capital_run_length_longest",0.0867914196154783
"550","char_freq_dollarSign","word_freq_hp",-0.0866340364433835
"551","word_freq_hp","char_freq_dollarSign",-0.0866340364433835
"552","word_freq_hp","word_freq_000",-0.0860341033689249
"553","word_freq_000","word_freq_hp",-0.0860341033689249
"554","capital_run_length_longest","word_freq_your",0.0853213744558884
"555","word_freq_your","capital_run_length_longest",0.0853213744558884
"556","char_freq_openBracket","word_freq_your",-0.0851812082557445
"557","word_freq_your","char_freq_openBracket",-0.0851812082557445
"558","word_freq_you","word_freq_business",0.0849825350588971
"559","word_freq_business","word_freq_you",0.0849825350588971
"560","word_freq_hp","word_freq_over",-0.084402468438458
"561","word_freq_over","word_freq_hp",-0.084402468438458
"562","char_freq_exclamationMark","word_freq_your",0.0840174791778171
"563","word_freq_your","char_freq_exclamationMark",0.0840174791778171
"564","word_freq_original","word_freq_650",0.0835257479139613
"565","word_freq_650","word_freq_original",0.0835257479139613
"566","word_freq_will","word_freq_all",0.0832100396810848
"567","word_freq_all","word_freq_will",0.0832100396810848
"568","word_freq_mail","word_freq_internet",0.0831290374733979
"569","word_freq_internet","word_freq_mail",0.0831290374733979
"570","word_freq_free","word_freq_our",0.0830244528488269
"571","word_freq_our","word_freq_free",0.0830244528488269
"572","char_freq_Hash","word_freq_labs",0.0825932869260887
"573","word_freq_labs","char_freq_Hash",0.0825932869260887
"574","capital_run_length_total","word_freq_over",0.0820890114612005
"575","word_freq_over","capital_run_length_total",0.0820890114612005
"576","word_freq_business","word_freq_make",0.0819280707609646
"577","word_freq_make","word_freq_business",0.0819280707609646
"578","word_freq_you","word_freq_free",0.0818965497120918
"579","word_freq_free","word_freq_you",0.0818965497120918
"580","word_freq_original","word_freq_technology",0.0818391724858798
"581","word_freq_technology","word_freq_original",0.0818391724858798
"582","word_freq_edu","word_freq_your",-0.081661607830634
"583","word_freq_your","word_freq_edu",-0.081661607830634
"584","word_freq_business","word_freq_mail",0.0813630706573057
"585","word_freq_mail","word_freq_business",0.0813630706573057
"586","word_freq_meeting","word_freq_your",-0.0812661999905037
"587","word_freq_your","word_freq_meeting",-0.0812661999905037
"588","char_freq_dollarSign","word_freq_hpl",-0.0811975904803726
"589","word_freq_hpl","char_freq_dollarSign",-0.0811975904803726
"590","word_freq_hpl","word_freq_000",-0.0811712556445316
"591","word_freq_000","word_freq_hpl",-0.0811712556445316
"592","capital_run_length_total","word_freq_money",0.0809931835912458
"593","word_freq_money","capital_run_length_total",0.0809931835912458
"594","char_freq_dollarSign","word_freq_report",0.0809528987958014
"595","word_freq_report","char_freq_dollarSign",0.0809528987958014
"596","word_freq_data","word_freq_your",-0.080786881706354
"597","word_freq_your","word_freq_data",-0.080786881706354
"598","word_freq_85","word_freq_your",-0.0804995028142148
"599","word_freq_your","word_freq_85",-0.0804995028142148
"600","word_freq_hpl","word_freq_remove",-0.0803295010578521
"601","word_freq_remove","word_freq_hpl",-0.0803295010578521
"602","capital_run_length_average","char_freq_dollarSign",0.0799975489518335
"603","char_freq_dollarSign","capital_run_length_average",0.0799975489518335
"604","word_freq_addresses","word_freq_people",0.0797302189051659
"605","word_freq_people","word_freq_addresses",0.0797302189051659
"606","word_freq_857","word_freq_george",0.0796477589706065
"607","word_freq_george","word_freq_857",0.0796477589706065
"608","word_freq_internet","word_freq_over",0.0795613138504279
"609","word_freq_over","word_freq_internet",0.0795613138504279
"610","word_freq_hpl","word_freq_free",-0.0792365650499396
"611","word_freq_free","word_freq_hpl",-0.0792365650499396
"612","word_freq_415","word_freq_george",0.0789804866023368
"613","word_freq_george","word_freq_415",0.0789804866023368
"614","word_freq_money","word_freq_people",0.0783736561633745
"615","word_freq_people","word_freq_money",0.0783736561633745
"616","char_freq_exclamationMark","word_freq_hpl",-0.0783671440010427
"617","word_freq_hpl","char_freq_exclamationMark",-0.0783671440010427
"618","word_freq_email","word_freq_over",0.078350412408426
"619","word_freq_over","word_freq_email",0.078350412408426
"620","word_freq_edu","word_freq_our",-0.0779855859355995
"621","word_freq_our","word_freq_edu",-0.0779855859355995
"622","word_freq_our","word_freq_all",0.0777344994983028
"623","word_freq_all","word_freq_our",0.0777344994983028
"624","word_freq_people","word_freq_over",0.077630578061928
"625","word_freq_over","word_freq_people",0.077630578061928
"626","capital_run_length_longest","char_freq_exclamationMark",0.077391767230507
"627","char_freq_exclamationMark","capital_run_length_longest",0.077391767230507
"628","char_freq_exclamationMark","word_freq_business",0.0770494172107831
"629","word_freq_business","char_freq_exclamationMark",0.0770494172107831
"630","word_freq_hpl","word_freq_receive",-0.07646765503314
"631","word_freq_receive","word_freq_hpl",-0.07646765503314
"632","word_freq_hpl","word_freq_business",-0.0763101280194023
"633","word_freq_business","word_freq_hpl",-0.0763101280194023
"634","char_freq_dollarSign","word_freq_mail",0.0757855734644431
"635","word_freq_mail","char_freq_dollarSign",0.0757855734644431
"636","capital_run_length_total","word_freq_credit",0.0757512770175148
"637","word_freq_credit","capital_run_length_total",0.0757512770175148
"638","word_freq_hp","word_freq_receive",-0.0756401475059475
"639","word_freq_receive","word_freq_hp",-0.0756401475059475
"640","word_freq_re","word_freq_order",-0.0755583020500671
"641","word_freq_order","word_freq_re",-0.0755583020500671
"642","word_freq_hpl","word_freq_our",-0.075455652588169
"643","word_freq_our","word_freq_hpl",-0.075455652588169
"644","word_freq_project","word_freq_telnet",0.0752888640594175
"645","word_freq_telnet","word_freq_project",0.0752888640594175
"646","word_freq_857","word_freq_you",-0.0751694330590148
"647","word_freq_you","word_freq_857",-0.0751694330590148
"648","capital_run_length_longest","word_freq_email",0.0751215647889258
"649","word_freq_email","capital_run_length_longest",0.0751215647889258
"650","word_freq_415","word_freq_you",-0.0750392367998073
"651","word_freq_you","word_freq_415",-0.0750392367998073
"652","capital_run_length_average","word_freq_mail",0.0736765247121976
"653","word_freq_mail","capital_run_length_average",0.0736765247121976
"654","word_freq_your","word_freq_addresses",0.0733931928475669
"655","word_freq_addresses","word_freq_your",0.0733931928475669
"656","char_freq_openSquareBracket","word_freq_1999",0.0730100052773088
"657","word_freq_1999","char_freq_openSquareBracket",0.0730100052773088
"658","word_freq_addresses","word_freq_internet",0.0727815825324441
"659","word_freq_internet","word_freq_addresses",0.0727815825324441
"660","word_freq_1999","word_freq_our",-0.0725988424767654
"661","word_freq_our","word_freq_1999",-0.0725988424767654
"662","word_freq_hp","word_freq_make",-0.0725035091800912
"663","word_freq_make","word_freq_hp",-0.0725035091800912
"664","word_freq_hp","word_freq_our",-0.0725015417990173
"665","word_freq_our","word_freq_hp",-0.0725015417990173
"666","word_freq_email","word_freq_free",0.0720069339457018
"667","word_freq_free","word_freq_email",0.0720069339457018
"668","word_freq_edu","word_freq_will",-0.0719465379121686
"669","word_freq_will","word_freq_edu",-0.0719465379121686
"670","word_freq_will","word_freq_mail",0.0711569901451133
"671","word_freq_mail","word_freq_will",0.0711569901451133
"672","word_freq_original","word_freq_labs",0.0711298844523656
"673","word_freq_labs","word_freq_original",0.0711298844523656
"674","word_freq_email","word_freq_people",0.0709421698585965
"675","word_freq_people","word_freq_email",0.0709421698585965
"676","word_freq_pm","word_freq_technology",0.070251131400639
"677","word_freq_technology","word_freq_pm",0.070251131400639
"678","char_freq_dollarSign","word_freq_receive",0.0702265670071481
"679","word_freq_receive","char_freq_dollarSign",0.0702265670071481
"680","char_freq_dollarSign","word_freq_remove",0.0701269454589946
"681","word_freq_remove","char_freq_dollarSign",0.0701269454589946
"682","capital_run_length_total","word_freq_all",0.0701135857013644
"683","word_freq_all","capital_run_length_total",0.0701135857013644
"684","char_freq_exclamationMark","word_freq_000",0.0701033427881052
"685","word_freq_000","char_freq_exclamationMark",0.0701033427881052
"686","word_freq_000","word_freq_our",0.0700371490219862
"687","word_freq_our","word_freq_000",0.0700371490219862
"688","word_freq_hp","word_freq_order",-0.06993053228498
"689","word_freq_order","word_freq_hp",-0.06993053228498
"690","word_freq_1999","word_freq_000",-0.0697688900495598
"691","word_freq_000","word_freq_1999",-0.0697688900495598
"692","word_freq_george","word_freq_business",-0.0697243416386529
"693","word_freq_business","word_freq_george",-0.0697243416386529
"694","word_freq_george","word_freq_over",-0.0690510581830892
"695","word_freq_over","word_freq_george",-0.0690510581830892
"696","char_freq_dollarSign","word_freq_george",-0.0687276900246387
"697","word_freq_george","char_freq_dollarSign",-0.0687276900246387
"698","word_freq_telnet","word_freq_your",-0.0685713412148643
"699","word_freq_your","word_freq_telnet",-0.0685713412148643
"700","word_freq_receive","word_freq_our",0.0683816635755265
"701","word_freq_our","word_freq_receive",0.0683816635755265
"702","word_freq_george","word_freq_mail",-0.0678168499647322
"703","word_freq_mail","word_freq_george",-0.0678168499647322
"704","word_freq_george","word_freq_email",-0.0676578916098908
"705","word_freq_email","word_freq_george",-0.0676578916098908
"706","capital_run_length_total","word_freq_650",-0.0675958221313997
"707","word_freq_650","capital_run_length_total",-0.0675958221313997
"708","char_freq_exclamationMark","word_freq_re",0.0675690110430863
"709","word_freq_re","char_freq_exclamationMark",0.0675690110430863
"710","char_freq_exclamationMark","word_freq_george",-0.0674996221567741
"711","word_freq_george","char_freq_exclamationMark",-0.0674996221567741
"712","word_freq_hpl","word_freq_people",-0.0673745229862435
"713","word_freq_people","word_freq_hpl",-0.0673745229862435
"714","word_freq_hp","word_freq_money",-0.0673057647863022
"715","word_freq_money","word_freq_hp",-0.0673057647863022
"716","capital_run_length_average","word_freq_credit",0.0671395391382596
"717","word_freq_credit","capital_run_length_average",0.0671395391382596
"718","word_freq_1999","word_freq_all",-0.0670153395403898
"719","word_freq_all","word_freq_1999",-0.0670153395403898
"720","word_freq_650","word_freq_remove",-0.0669467700612726
"721","word_freq_remove","word_freq_650",-0.0669467700612726
"722","word_freq_report","word_freq_order",0.0668398173957884
"723","word_freq_order","word_freq_report",0.0668398173957884
"724","word_freq_will","word_freq_our",0.0667884231815075
"725","word_freq_our","word_freq_will",0.0667884231815075
"726","word_freq_650","word_freq_000",-0.0667520599173362
"727","word_freq_000","word_freq_650",-0.0667520599173362
"728","word_freq_people","word_freq_make",0.0664381777687
"729","word_freq_make","word_freq_people",0.0664381777687
"730","word_freq_george","word_freq_make",-0.0664243291772998
"731","word_freq_make","word_freq_george",-0.0664243291772998
"732","word_freq_650","word_freq_over",-0.0662230194131714
"733","word_freq_over","word_freq_650",-0.0662230194131714
"734","word_freq_george","word_freq_000",-0.0660066097312794
"735","word_freq_000","word_freq_george",-0.0660066097312794
"736","word_freq_george","word_freq_remove",-0.0658926307817923
"737","word_freq_remove","word_freq_george",-0.0658926307817923
"738","word_freq_all","word_freq_make",0.0656267674124666
"739","word_freq_make","word_freq_all",0.0656267674124666
"740","char_freq_dollarSign","word_freq_labs",-0.0654748243580897
"741","word_freq_labs","char_freq_dollarSign",-0.0654748243580897
"742","char_freq_exclamationMark","word_freq_over",0.0650432697883417
